6270	Norden
6265	machte
6264	türkischen
6261	bald
6261	fordert
6246	Sanktionen
6243	französische
6232	direkt
6227	dritten
6226	Text
6216	demnach
6215	jedes
6203	konnten
6187	letzte
6176	CSU
6176	müssten
6173	Interesse
6165	wer
6148	richtig
6146	ehemalige
6141	eben
6068	Minuten
6067	Themen
6065	verlassen
6064	gehören
6063	Hand
6051	unserer
6049	niemand
6041	erster
6040	ehemaligen
6037	Frieden
6035	Meter
6031	bedeutet
6019	Kommentar
5995	Punkte
5991	Peking
5990	offen
5983	arabischen
5956	Heimat
5949	führt
5946	unser
5933	großer
5922	nimmt
5920	darum
5913	Waffen
5903	jede
5903	Republik
5892	Bundeswehr
5859	Taliban
5849	jährigen
5849	Zahlen
5848	zwölf
5842	elf
5835	türkische
5834	Martin
5827	gesagt
5822	Grenzen
5802	solle
5801	Grünen
5794	Meinung
5790	droht
5789	Kanzlerin
5768	Vergleich
5757	wollten
5742	Urteil
5741	braucht
5740	Studie
5732	Zeiten
5731	Hoffnung
5728	darin
5712	kündigte
5707	Nordkorea
5699	Amerikaner
5693	ebenso
5681	angekündigt
5674	kämpfen
5672	Sommer
5657	schreibt
5651	Minister
5643	bevor
5642	genug
5632	jemand
5627	ums
5616	gewählt
5616	Verantwortung
5599	chinesischen
5594	ganzen
5594	Richtung
5591	wichtigsten
5575	paar
5572	Papst
5565	begonnen
5558	früher
5557	verhindern
5543	britischen
5529	Reformen
5527	Straße
5513	Nachrichtenagentur
5512	FDP
5508	hohe
5500	Serbien
5499	glaube
5494	Ägypten
5474	frei
5471	leicht
5465	Reise
5464	geplant
5463	verurteilt
5460	guten
5457	entschieden
5451	dürfte
5444	gesprochene
5443	Fans
5438	endlich
5418	sowohl
5417	Mannschaft
5410	mittlerweile
5401	wichtige
5400	treffen
5390	Sicht
5369	jüngsten
5367	hohen
5349	Polizisten
5340	Angriff
5339	Vorsitzende
5331	gewinnen
5321	Menschenrechte
5320	Bewegung
5320	Kandidaten
5315	all
5314	längst
5313	völlig
5311	unterstützen
5310	gefunden
5309	Abkommen
5309	Kontrolle
5305	Vergangenheit
5304	Wachstum
5295	früheren
5294	spielt
5294	Warum
5283	VW
5281	Gegner
5258	Konferenz
5252	Steinmeier
5248	Botschaft
5224	setzte
5223	Debatte
5222	genommen
5220	Personen
5216	per
5206	League
5205	Wahlkampf
5198	offiziell
5192	Höhe
5179	forderte
5164	EZB
5164	ließ
5155	Chancen
5139	sonst
5136	Generalsekretär
5136	unterstützt
5131	geführt
5119	Erdogan
5116	gerne
5114	Barack
5113	Institut
5107	Provinz
5105	Assad
5092	Kopf
5080	verantwortlich
5079	DFB
5073	Partner
5072	nahe
5072	Süden
5068	nationalen
5061	Anti
5055	b
5049	frühere
5039	Saison
5028	Runde
5028	Schutz
5022	Hälfte
5022	warum
5016	Bedeutung
5016	Pakistan
5013	entscheiden
5010	ziehen
5008	stärker
4997	Finanzminister
4986	Öffentlichkeit
4983	Redaktion
4982	Maßnahmen
4978	George
4964	afp
4956	Luft
4951	Video
4946	langsam
4945	glauben
4944	Proteste
4943	islamischen
4942	Regime
4941	Weise
4933	Frank
4933	Wolfgang
4931	berichten
4927	erzählt
4923	dadurch
4919	Firmen
4910	Zentrum
4893	Richter
4890	John
4886	chinesische
4875	suchen
4873	Erklärung
4862	Russlands
4854	betroffen
4851	versuchen
4833	einzige
4823	syrischen
4821	ZEITUNG
4815	Zentralbank
4812	Eltern
4811	brauchen
4808	mehreren
4796	Ost
4795	Terroristen
4794	hinaus
4792	Sprecherin
4784	Künstler
4780	Online
4775	öffentlichen
4766	Wochenende
4765	meist
4764	Kurs
4763	lernen
4757	demokratischen
4754	Industrie
4752	gemeinsamen
4751	Kollegen
4747	gemeinsame
4746	Bereich
4736	politisch
4729	Schule
4724	israelische
4724	Mein
4719	EM
4719	kritisiert
4717	Nähe
4714	gezeigt
4711	Aufgabe
4710	trifft
4702	alt
4698	Freiheit
4695	Vertrag
4688	Spieler
4683	bringt
4682	schweren
4675	israelischen
4672	wirtschaftliche
4670	Chinas
4653	Palästinenser
4646	Gemeinschaft
4642	Rücktritt
4641	Kunden
4640	Buch
4637	Hans
4623	weder
4620	Mitglied
4616	Bilder
4603	hinzu
4601	gesehen
4584	Rahmen
4563	Donald
4563	fordern
4563	Zeichen
4554	erwarten
4551	Karriere
4535	Fernsehen
4524	Stiftung
4521	getroffen
4520	beispielsweise
4510	festgenommen
4504	Autos
4504	läuft
4502	Angebot
4501	nämlich
4499	Volk
4497	schwere
4490	Daten
4489	Spiele
4470	Straßen
4455	Hamas
4455	Verfahren
4453	Start
4452	Kosten
4445	Monat
4441	Einfluss
4440	Rennen
4438	Bildung
4437	handelt
4426	lediglich
4422	erfolgreich
4414	Presse
4413	Einigung
4409	insbesondere
4405	Abgeordneten
4397	sogenannten
4396	Wert
4386	Korruption
4376	FIFA
4375	Regierungschefs
4372	schreiben
4363	überraschend
4359	Nein
4357	Abstimmung
4357	ändern
4351	lebt
4346	Herr
4345	Form
4344	wenigen
4343	Militär
4327	Anhänger
4325	deswegen
4318	beginnt
4315	Name
4313	Liga
4312	sofort
4309	bekommt
4305	Finale
4305	Insel
4301	Gruppen
4300	gelten
4298	Öl
4295	Augen
4295	Spitze
4291	Museum
4285	Mission
4279	beschlossen
4259	Reihe
4250	verschiedenen
4246	lag
4244	bestätigt
4240	Alter
4239	gefordert
4236	Hintergrund
4236	mussten
4221	Schweizer
4216	Idee
4216	zieht
4213	Minute
4208	Schweiz
4200	Möglichkeit
4198	Bahn
4193	Haft
4188	Mutter
4181	RADIO
4177	Dialog
4172	Geschäft
4160	besteht
4156	Athen
4155	Österreich
4149	außerdem
4149	Dennoch
4146	Suche
4136	syrische
4136	Ziele
4135	stellte
4134	Raum
4125	Dortmund
4124	Staatsanwaltschaft
4123	anderer
4120	System
4119	vorbei
4113	dritte
4112	IWF
4110	arbeitet
4103	rechnen
4101	c
4089	solchen
4089	zeigte
4088	Handel
4088	Position
4088	Weltmeister
4087	geplanten
4086	Ausstellung
4073	Asien
4073	entwickelt
4072	Sicherheitsrat
4070	Kiew
4069	beteiligt
4068	beste
4067	El
4067	gesprochen
4066	Datei
4064	Wähler
4057	DDR
4056	Sache
4056	Vorwürfe
4050	Boden
4048	Niederlage
4046	möglicherweise
4039	Reform
4022	Staatschef
4021	Auto
4015	gehe
4013	Vater
4004	Bund
4003	Unabhängigkeit
4002	Besucher
3995	überall
3993	ernst
3992	Worten
3991	bietet
3991	Islamisten
3985	Terrorismus
3977	gegangen
3975	Hamburger
3969	Wladimir
3967	verständlich
3961	blieb
3957	Premier
3951	Facebook
3947	Bau
3945	Plan
3935	Gerhard
3933	fällt
3931	Toten
3929	wahrscheinlich
3925	Ansicht
3925	meiner
3923	Energie
3923	Punkten
3922	nächste
3920	manche
3920	Studenten
3919	Regierungen
3918	Mensch
3907	Mexiko
3906	gewann
3903	Mittel
3902	aktuellen
3899	Diskussion
3897	führte
3894	geschlossen
3892	genannt
3886	bestätigte
3886	Interessen
3884	eröffnet
3872	Leiter
3870	aufgenommen
3870	Ministerpräsidenten
3861	Quartal
3859	Stimmung
3855	Licht
3852	Walter
3850	staatlichen
3842	Christian
3842	Tochter
3841	Europäer
3838	Drittel
3836	Moment
3832	übernehmen
3830	Flughafen
3830	Zusammenhang
3827	E
3822	Audio
3822	gesetzt
3820	wichtiger
3819	Bedingungen
3817	dennoch
3815	geboren
3810	warten
3806	wirtschaftlichen
3801	Vertrauen
3799	Dinge
3799	länger
3797	beendet
3796	genannten
3795	Hause
3791	Kämpfer
3787	mögliche
3785	Libyen
3785	wächst
3780	bezeichnet
3779	Schüler
3777	Ermittlungen
3767	Firma
3767	Gebäude
3767	manchmal
3765	Preise
3763	her
3762	Gefängnis
3762	Premierminister
3758	begann
3758	Touristen
3753	jedem
3748	Regionen
3747	passiert
3746	David
3746	gingen
3738	oben
3734	rot
3732	verkauft
3727	geplante
3725	Fehler
3725	Kritiker
3720	durchaus
3719	Antwort
3717	meinen
3715	entfernt
3712	staatliche
3710	Verhältnis
3709	schützen
3707	dank
3705	Saudi
3702	diesmal
3696	Sicherheitskräfte
3686	Serie
3685	Zivilisten
3676	Beobachter
3672	Staats
3670	keiner
3670	Mädchen
3668	Bundespräsident
3666	Gabriel
3665	denken
3664	Werk
3663	Städten
3661	Tote
3660	Zugang
3659	sitzen
3659	unklar
3656	Liste
3655	konservativen
3649	offiziellen
3648	Hannover
3648	Verfügung
3644	hingegen
3641	Autor
3635	gestiegen
3624	Verbrechen
3622	möglichen
3618	Kindern
3618	Teilnehmer
3617	eins
3616	großes
3616	jeweils
3615	Ergebnisse
3615	false
3612	langen
3611	Verteidigungsminister
3606	Tat
3603	verstehen
3601	öffentlich
3596	Teheran
3593	freien
3591	General
3589	tragen
3588	Anschläge
3588	gestorben
3587	sozialen
3584	Champions
3578	Abschluss
3578	Tausende
3576	Bagdad
3576	Fokus
3574	Familien
3573	reden
3572	gewinnt
3570	hören
3569	Kaida
3568	Zweifel
3567	aufgerufen
3567	Tor
3564	nahm
3556	Meer
3556	W
3555	Flucht
3555	Frankfurter
3554	eingesetzt
3545	Zeitpunkt
3544	Berufung
